SUPP_ID,SUPP_NAME,COUNTRY_NAME,SUPP_CITY,SUPP_ADDR,DEBAR_FROM_DATE,DEBAR_TO_DATE,DEBAR_REASON,SUPP_ELIG_STAT,INELIGIBLY_STATUS,LAST_REFRESH_DATE
888189,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED ZHUHAI BRANCH,China,"XIANGZHOU DISTRICT, ZHUHAI CITY","ROOM 1302 B2, SHENZHEN DEVELOPMENT BUILDING, NO8，YINHUA ROAD",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888195,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED BEIJING SHUNYI BRANCH,China,BEIJING,"ROOM B-275, NO 1, SHUNLI AVENUE, NANFAXIN TOWN, SHUNYI DISTRICT",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888256,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED TANZANIA BRANCH,China,,"DODOMA REGION, DODOMA CBD DISTRICT, KILIMANI WARD, WITHIN KAMBARAGE TOWER",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888692,"FUPING FUYUAN CONCRETE CO., LTD.",China,"BAODING CITY, HEBEI PROVINCE","GAOFUKOU VILLAGE, FUPING TOWN, FUPING COUNTY",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888239,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED MEIZHOU BRANCH,China,MEIZHOU CITY,"ROOM 306, 3/F, LONGPAN BUSINESS BUILDING, NO. 93, CHE SHANG ROAD, CHESHANG VILLAGE, CHENGJIANG TOWN, MEIXIAN DISTRICT",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888240,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED MAOMING BRANCH,China,MAOMING CITY,"ROOM 804, ROOM 03, NO. 2, NO.123 XIYUE SOUTH ROAD, MAONAN DISTRICT",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888129,"GAOYANG TIANXIN CONSTRUCTION CO., LTD.",China,"BAODING CITY, HEBEI PROVINCE","ROOM 105, NO 109, CHAOYANG ROAD, JINHUA STREET, GAOYANG COUNTY",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888150,"HAINAN QIHUI SUPPLY CHAIN MANAGEMENT CO., LTD.",China,"CHENGMAI COUNTY, HAINAN PROVINCE","ROOM 12, 5TH FLOOR, BUILDING C8839, HAINAN ECOLOGICAL SOFTWARE PARK, SOUTH OF THE SOUTH FIRST RING ROAD",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888203,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED BEIJIGN FANGSHAN BRANCH,China,BEIJING,"26 METERS SOUTH OF DAYUAN VILLAGE, QINGLONGHU TOWN, FANGSHAN DISTRICT",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888182,"SHENZHEN ZHONGRU INVESTMENT CO., LTD.",China,SHENZHEN,"NO1410-14135, MAIN TOWER, MARITIME CENTER, NO 59 LINHAI AVENUE, NANSHAN STREET, QIANHAI SHENZHEN-HONG KONG COOPERATION ZONE",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888201,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED BEIJING NIULANSHAN BRANCH,China,BEIJING,"NO 9-38, FUQIAN STREET, NIULANSHAN TOWN, SHUNYI DISTRICT",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888202,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED BEIJING FENGTAI BRANCH,China,BEIJING,"NO 2, KANDAN PARK, FENGTAI DISTRICT",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888356,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED LUOYANG BRANCH,China,LUOYANG CITY,"ROOM 303, EAST THIRD FLOOR, WITHIN ZHUGE TOWN GOVERNMENT , YIBIN DISTRICT",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888357,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED QIU COUNTY BRANCH,China,"HANDAN CITY, HEBEI PROVINCE","NO. 14-13, SOUTH GATE, FENGLINWAN COMMUNITY, JIANSHE STREET, XINMATOU TOWN, QIU COUNTY",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888370,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED YINCHUAN BRANCH,China,YINCHUAN CITY,"ROOM 1410, COMPLEX BUILDING 1, XI'AN INTERNATIONAL GARDEN, JINFENG DISTRICT",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888210,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED CHENGDU BRANCH,China,CHENGDU,"NO 1, 3/F, BUILDING 8, NO 2150, SHUANGNAN ROAD, PENGZHEN, SHUANGLIU DISTRICT",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888327,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED BAODING MANCHENG BRANCH,China,BAODING CITY,"NORTH XINZHUANG VILLAGE , MANCHENG TOWN , MANCHENG DISTRICT",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888330,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED ANXIN BRANCH,China,"BAODING CITY, HEBEI PROVINCE","NO 13, NORTH STREET, ANXIN TOWN, ANXIN COUNTY",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888337,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED QIANAN BRANCH,China,QIAN 'AN CITY,"WULIGANG VILLAGE COMMITTEE OPPOSITE,WEST SIDE OF PINGQINGDA ROAD, XINGAN STREET",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888366,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED  LI COUNTY BRANCH,China,"BAODING CITY, HEBEI PROVINCE","EAST OF YUEMING RIVER BRIDGE, NANGUAN VILLAGE, LIWU TOWN, LIXIAN COUNTY",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888039,"HEBEI CONSTRUCTION GROUP INSTALLATION ENGINEERING CO., LTD.",China,"BAODING CITY, HEBEI PROVINCE","NO 125, LUGANG ROAD, JINGXIU DISTRICT",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888124,"DANGSHAN SOARING GENERAL AVIATION INDUSTRY DEVELOPMENT CO., LTD.",China,"SUZHOU CITY, ANHUI PROVINCE","O.35 YUXIN NORTH STREET, DANGCHENG TOWN, DANGSHAN COUNTY",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888146,"HEBEI CONSTRUCTION GROUP ZHUOCHENG ROAD AND BRIDGE ENGINEERING CO., LTD.",China,"BAODING CITY, HEBEI PROVINCE","NO. 125 , LUGANG ROAD ,JINGXIU DISTRICT",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888212,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED NO 2 BRANCH,China,"BAODING CITY, HEBEI PROVINCE","BAODING BIGUIYUAN JINGGONG HOUSE 2-1-823, NO. 101 LUGANG ROAD, JINGXIU DISTRICT",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888215,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED  SHANGHAI BRANCH,China,SHANGHAI,"BLOCK 865, NO 48, SHIHUASONG NANZHI ROAD,  JINSHAN DISTRICT",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888221,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED NANJING BRANCH,China,,"ROOM 809, NO 111, TIANSHENG ROAD, NANJING CHEMICAL INDUSTRY PARK",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888222,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED SHAOXING BRANCH,China,"SHAOXING CITY, ZHEJIANG PROVINCE","1/F ,NO 12TH ROOM,DONGTAO VILLAGE COMMITTEE OFFICE BUILDING, PINGSHUI TOWN, KEQIAO DISTRICT",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888156,"HEBEI CONSTRUCTION GROUP ZHIBO CONSTRUCTION ENGINEERING CO., LTD.",China,ANGUO CITY,"NO 13-10, BUILDING 13, RENEWAL AREA OF PHASE I , CHINA NORTH HERBAL MEDICINE TRADING CENTER",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888194,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED BEIJING NO 6 BRANCH,China,BEIJING,"NO. 2, JINGYUAN NORTH STREET, BEIJING ECONOMIC AND TECHNOLOGICAL DEVELOPMENT ZONE",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888242,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED CHANGZHOU BRANCH,China,"CHANGZHOU CITY, JIANGSU PROVINCE","ROOM 1217, 1219, BUILDING 1, JIANSHENG HOME, ZHONGLOU DISTRICT",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888244,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED GAOYANG BRANCH,China,"BAODING CITY, HEBEI PROVINCE","NO 336, JINHUA STREET, GAOYANG COUNTY",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888250,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED GUANGZHOU BRANCH,China,GUANGZHOU,"ROOM 1301, NO 119, YINGRI ROAD, HUANGPU DISTRICT",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888260,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED TANGSHAN CONCRETE BRANCH,China,"TANGSHAN CITY, HEBEI PROVINCE","SOUTH OF WAFANGZHUANG VILLAGE, LAOZHUANGZI, HIGH-TECH ZONE",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888279,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED NO 6 BRANCH,China,HEBEI PROVINCE,"ROOM 2301, 23RD FLOOR,  BUILDING B, YIGAO INTELLIGENT PLAZA, HANDAN ECONOMIC DEVELOPMENT ZONE",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888304,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED GAOQING BRANCH,China,"ZIBO CITY, SHANDONG PROVINCE","ROOM 2268, INNOVATION AND ENTREPRENEURSHIP INCUBATION CENTER, NO. 2, TIANXING ROAD, HUAGOU TOWN, GAOQING COUNTY",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888306,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED SHANDONG BRANCH,China,"QINGDAO, SHANDONG, CHINA","ROOM 301, FLOOR 3, BUILDING 11, HEXIN PARK, QINGDAO WANGGU, NO 8 ,TONGSHUN ROAD, HIGH-TECH ZONE",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888292,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED HEZE BRANCH,China,"HEZE CITY, SHANDONG PROVINCE","WEST JIAJIN ROAD MIDDLE SECTION, HETAOYUAN TOWN, JUYE COUNTY",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888298,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED BAODING LIANCHI BRANCH,China,"BAODING CITY, HEBEI PROVINCE","03-210, BUILDING 2, ZONE A, HEADQUARTERS CENTER OF ""NAES • SMART SEA"" INDUSTRIAL PARK, FENGQI STREET, BAODING INDUSTRIAL PARK, LIANCHI DISTRICT,",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888319,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED SHANGGAO BRANCH,China,"YICHUN CITY, JIANGXI PROVINCE","NO 16-1, WAIHUAN ROAD, AOSHAN TOWN, SHANGGAO COUNTY",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888320,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED ZHANGSHU BRANCH,China,"ZHANGSHU CITY, YICHUN CITY, JIANGXI PROVINCE","NO 78, GONGHE WEST ROAD,",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888321,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED LAISHUI BRANCH,China,"BAODING CITY, HEBEI PROVINCE","NO115, CHONGZHI STREET, LAISHUI COUNTY",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888325,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED TIANJIN INTELLIGENT BUILDING,China,TIANJIN,"ROOM 101, BUILDING 7, TAIKANG ZHIDA TECHNOLOGY INDUSTRIAL PARK, INTERSECTION OF SOUTH POYANG ROAD AND RUIZE ROAD, SHUANGGANG TOWN, JINNAN DISTRICT",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888340,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED JILIN BRANCH,China,CHANGCHUN,"GATE 201, BUILDING A13, HUAQIAO CHENG COMMUNITY, KUANCHENG DISTRICT",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888345,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED XIANGHE BRANCH,China,"LANGFANG CITY, HEBEI PROVINCE","NO 2-103,  SHUXIANG NEW DISTRICT, XINKAI STREET, XIANGHE COUNTY",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888348,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED FUPING BRANCH,China,"FUPING COUNTY, HEBEI PROVINCE","OPEN TRAINING BASE OFFICE BUILDING, FUPING ECONOMIC DEVELOPMENT ZONE",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888353,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED DENGFENG BRANCH,China,"DENGFENG CITY, ZHENGZHOU CITY, HENAN PROVINCE","NO 58, XISHILI VILLAGE, SHAOLIN STREET OFFICE",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888358,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED SHIJIAZHUANG HIGH TECH DISTRICT BRA,China,"SHIJIAZHUANG CITY, HEBEI PROVINCE","ROOM 1208, BLOCK A, NO.1 CHANGJIANG ROAD, TIANSHAN SCIENCE PARK,  NO 530, YUHUA EAST ROAD, HIGH-TECH ZONE",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888359,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED HUNAN BRANCH,China,CHANGSHA,"14 / F, BUILDING 1, XIANGYU CENTRAL, WUYI AVENUE, FURONG DISTRICT",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888362,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED YOUWEI BRANCH,China,"ZHANGJIAKOU CITY, HEBEI PROVINCE","ROOM 102, UNIT 2, BUILDING 1,HEXIEJIAYUAN,  WANQUAN DISTRICT",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
895566,SINO-KENYA ENGINEERING GROUP COMNPANY LIMITED,Kenya,NAIROBI,"NEXTGEN APARTMENTS, BLOCK B, HOUSE NO. 41, MOMBASA ROAD",2021-10-18,2999-12-31,Cross Debarment: AfDB,X-DEBARRED,Permanent,2026-09-23T05:00:01.779Z
888262,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED DINGXING CONCRETE BRANCH,China,"BAODING CITY, HEBEI PROVINCE","SOUTH RONGGU ROAD, SOUTH TAIPINGZHUANG VILLAGE, DINGXING COUNTY",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888267,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED WUJI COUNTY BRANCH,China,"SHIJIAZHUANG CITY, HEBEI PROVINCE","4 / F, PROPERTY BUILDING, LUYIN SHUI 'AN COMMUNITY, NO. 4-102, WEST HOPE ROAD, WUJI COUNTY",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888277,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED KUCHE BRANCH,China,"KUCHE CITY, AKSU REGION, XINJIANG","NO. 90, WUQIE 3 GROUP, DUNKUOTAN TOWN",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888245,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED NO. 7 BRANCH,China,"BAODING CITY, HEBEI PROVINCE","NO 125 , LUGANG ROAD ,JINGXIU DISTRICT",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
898553,EGIS WATER AND MARITIME,France,,"15 AVENUE DU CENTRE, 78280 GUYANCOURT",2024-09-24,2027-01-02,Cross Debarment: IDB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888177,"HEBEI CONSTRUCTION GROUP HARBIN AIRPORT CONSTRUCTION CO., LTD.",China,"HARBIN CITY, HEILONGJIANG PROVINCE","NO 5, BALI STREET, TAIPINGZHUANG TOWN, DAOLI DISTRICT",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888322,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED TIANJIN BRANCH,China,TIANJIN,"NO. 464, ROOM 1808, BUILDING A, CREATIVE CENTER, BINHAI PRIVATE ECONOMIC GROWTH DEMONSTRATION BASE, GEGU TOWN, JINNAN DISTRICT",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888323,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED GAOBEIDIAN BRANCH,China,"GAOBEIDIAN CITY, BAODING CITY, HEBEI PROVINCE","ROOM 102, BUILDING 2, CENTURY JIAYUAN SOUTH COMMERCIAL BUILDING, WEST OF XINGFU SOUTH ROAD",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888324,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED DINGZHOU BRANCH,China,DINGZHOU CITY,"ROOM 2503, 25 / F, XIANGJIANG BUILDING, ZHONGXING WEST ROAD,",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888233,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED DANGSHAN BRANCH,China,"SUZHOU CITY, ANHUI PROVINCE","EAST OF YAOCHI ROAD, SOUTH OF 310 NATIONAL ROAD, HUIMIN COMMUNITY, ECONOMIC DEVELOPMENT ZONE, DANGSHAN COUNTY",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888234,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED ZHENJIANG BRANCH,China,ZHENJIANG CITY,"SME ENTREPRENEURSHIP PARK, NO 300, GANGNAN ROAD, NEW DISTRICT",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888178,"HEBEI CONSTRUCTION GROUP HONG KONG CO., LTD.",China,"WANCHAI, HONGKONG",DAH SING FINACIAL CENTRE 248 QUEEEN'S ROAD EAST,2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888179,"HEBEI CONSTRUCTION GROUP DECORATION ENGINEERING CO., LTD.",China,"BAODING CITY, HEBEI PROVINCE","NO. 388, WEST DEVELOPMENT ROAD, QINGYUAN DISTRICT",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888180,"HEBEI ZHONGRU SOFTWARE TECHNOLOGY CO., LTD.",China,BAODING CITY,"FLOOR 4, NO 329, WUSI WEST ROAD",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888243,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED STEEL STRUCTURE BRANCH,China,"BAODING CITY, HEBEI PROVINCE","NO. 139, WUSI WEST ROAD, JINGXIU DISTRICT",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888271,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED ETHIOPIA BRANCH,Ethiopia,,"BOLE, 12 ADDIS ABABA",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888273,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED XIHUA BRANCH,China,"ZHOUKOU CITY, HENAN PROVINCE","500 METERS EAST OF LI DAZHUANG TOWN GOVERNMENT, XIHUA COUNTY",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888294,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED XINJIANG BRANCH,China,"URUMQI, XINJIANG","ROOM 1801, SECTION A, SHENGDA PLAZA, NO 499, YUNTAISHAN STREET, ECONOMIC AND TECHNOLOGICAL DEVELOPMENT ZONE",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888295,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED BINZHOU BRANCH,China,"BINZHOU CITY, SHANDONG PROVINCE","ROOM 172, BUILDING 16, XUEYUAN GARDEN COMMUNITY, SOUTH OF HUANGHE 8TH ROAD AND WEST OF BOHAI 11TH ROAD",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888297,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED HENGSHUI BRANCH,China,"HENGSHUI CITY, HEBEI PROVINCE","12 / F, LESHENG CENTER, NO 66, PENGCHENG ROAD, BINHU NEW DISTRICT",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888326,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED NO 1 BRANCH,China,"BAODING CITY, HEBEI PROVINCE","NO 125 , LUGANG ROAD ,JINGXIU DISTRICT",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888329,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED XIONGXIAN BRANCH,China,"BAODING CITY, HEBEI PROVINCE","NO. 30, QINGHE PARK WEST STREET, NORTH CAIYUAN VILLAGE, XIONGZHOU TOWN, XIONGXIAN COUNTY",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888165,"HEBEI XINGXI CORPORATE MANAGEMENT CO., LTD.",China,"LANGFANG CITY, HEBEI PROVINCE","ROOM 206, 2ND FLOOR, CENTRAL HEATING OFFICE, NO.169 AIMIN WEST ROAD, ANCHI DISTRICT",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888158,"HEBEI CONSTRUCTION GROUP TIANCHEN CONSTRUCTION ENGINEERING CO., LTD.",China,BAODING CITY,"BUILDING 6, NO 139 WUSI WEST ROAD, JINGXIU DISTRICT",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888161,"HEBEI TIANYU CONSTRUCTION DEVELOPMENT CO., LTD.",China,"GAOBEIDIAN CITY, BAODING CITY, HEBEI PROVINCE",,2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888162,"YUNCAI NETWORK TECHNOLOGY CO., LTD.",China,"BAODING CITY, HEBEI PROVINCE","ROOM 2410, HEBEI CONSTRUCTION BUSINESS CENTER ,NO 125 , LUGANG ROAD, JINGXIU DISTRICT",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888163,"YUNNAN TIANYI CONSTRUCTION CO., LTD.",China,KUNMING,"4 / F, BUILDING J, YINHE SCIENCE PARK, NO 168, YUNJING ROAD, GUOLIN COMMUNITY, LUOYANG SUB-DISTRICT, JINGKAI DISTRICT",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888170,"SHAANXI TIANQIN JIANAN ENGINEERING CO., LTD.",China,SHAANXI PROVINCE,"NO. 221-10, BUILDING 2, CHONGWEN TOWER SCENIC AREA, CHONGWEN TOWN, JINGHE NEW TOWN, XIXIAN NEW DISTRICT",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888172,"HEBEI CONSTRUCTION GROUP TIANFU CONSTRUCTION ENGINEERING CO., LTD.",China,"BAODING CITY, HEBEI PROVINCE","FLOOR 3, 5-4 BUILDING ,PHASE I OF INDUSTRIAL PLATFORM STANDARDIZED PLANT, NO 3 FUPING COUNTY ECONOMIC DEVELOPMENT ZONE",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888173,"HEBEI CONSTRUCTION GROUP TIANMIAN CONSTRUCTION ENGINEERING CO., LTD.",China,,"ROOM 701, BUILDING 6, SCIENCE PARK, HEBEI UNIVERSITY OF TECHNOLOGY, XINGTAI ECONOMIC DEVELOPMENT ZONE",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
888204,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED  JIAOZHOU BRANCH,China,"QINGDAO CITY, SHANDONG PROVINCE","ROOM 602, UNIT 2, BUILDING 4, HAIYUN MINGBANG, JIAOZHOU ECONOMIC AND TECHNOLOGICAL DEVELOPMENT ZONE",2024-08-22,2027-07-22,Cross Debarment: ADB,X-DEBARRED,,2026-09-23T05:00:01.779Z
